69.386	773.51793
69.293	773.53634
69.204	773.53202
69.115	773.53691
69.026	773.59398
68.938	773.59767
68.853	773.60319
68.766	773.62921
68.682	773.62604
68.597	773.67146
68.516	773.66164
68.437	773.69977
68.357	773.6688
68.275	773.72772
68.199	773.70317
68.125	773.75656
68.049	773.76021
67.973	773.74054
67.901	773.7522
67.83	773.79578
67.762	773.81542
67.692	773.84728
67.626	773.87673
67.561	773.85648
67.495	773.82027
67.429	773.91967
67.366	773.88587
67.304	773.90551
67.233	773.91472
67.172	773.92147
67.112	773.90312
67.053	773.94488
66.993	773.93568
66.935	773.96023
66.877	773.97376
66.821	774.00043
66.767	774.00289
66.709	774.03665
66.653	773.99246
66.598	774.05871
66.544	774.07341
66.492	774.03658
66.435	774.05991
66.382	774.05254
66.332	774.07679
66.275	774.06321
66.213	774.14177
66.148	774.16202
66.072	774.14114
65.978	774.16012
65.866	774.23868
65.737	774.27918
65.584	774.35283
65.408	774.36795
65.201	774.4617
64.974	774.49177
64.716	774.58445
64.436	774.65073
64.122	774.67638
63.797	774.67945
63.397	774.80834
63.014	774.90838
62.612	774.98077
62.173	775.08384
61.718	775.23114
61.222	775.33179
60.698	775.47848
60.124	775.53059
59.542	775.61159
58.924	775.70059
58.296	775.77485
57.655	775.94609
57.02	775.98109
56.365	776.15049
55.726	776.19529
55.067	776.28551
54.419	776.37821
53.769	776.57831
53.123	776.71701
52.469	776.70228
51.835	776.79434
51.185	776.90235
50.554	776.98827
49.913	777.05762
49.282	777.20492
48.655	777.27793
48.037	777.39205
47.411	777.49883
46.809	777.6001
46.194	777.67743
45.602	777.70811
45.003	777.80262
44.329	777.88854
43.761	777.89652
43.182	778.01743
42.622	778.17209
42.066	778.25126
41.521	778.30527
40.976	778.37646
40.456	778.41879
39.927	778.49301
39.415	778.60717
38.913	778.65872
38.421	778.71089
37.925	778.80048
37.456	778.81766
36.98	778.88947
36.514	778.9533
36.058	778.99871
35.612	779.12083
35.16	779.11224
34.728	779.17177
34.298	779.18221
33.884	779.28776
33.478	779.30003
33.098	779.29634
32.714	779.36508
32.335	779.43382
31.952	779.44789
31.572	779.50066
31.175	779.53318
30.78	779.56142
30.387	779.58964
29.995	779.66266
29.589	779.69151
29.14	779.71176
28.752	779.72281
28.355	779.76337
27.978	779.77998
27.601	779.83031
27.233	779.81312
26.862	779.80821
26.514	779.87448
26.16	779.8395
25.815	779.87878
25.476	779.90639
